config,n,split,d,reps,elapsed_s,method,coverage,coverage_lo,coverage_hi,meets_target,mean_obj,obj_se,mean_oracle_gap,n_reps
paper_so,500,0.7,10,1000,76.17264294624329,UNGS,0.998,0.9927371921365079,0.9994513564118793,True,-7.004183567522115,0.007817239699708232,0.6464364184660517,1000
paper_so,500,0.7,10,1000,76.17264294624329,benchmark,1.0,0.996173241514445,1.0,True,-6.644861797938979,0.00616923642542295,1.0057581880491875,1000
paper_so,500,0.8,10,1000,96.62704682350159,NV,0.646,0.6158536169290485,0.6750289695931695,False,-7.723891880127039,0.010104194371311978,-0.07866252428014164,1000
paper_so,500,0.8,10,1000,96.62704682350159,UG,0.945,0.9290916123226243,0.9575025726252315,False,-7.399081997410786,0.009202242354770362,0.2461473584361119,1000
paper_so,500,0.8,10,1000,96.62704682350159,NGS,0.987,0.9778855576244203,0.9923871796106489,True,-7.19735912678494,0.00891433312705738,0.4478702290619565,1000
paper_so,500,0.8,10,1000,96.62704682350159,UNGS,1.0,0.996173241514445,1.0,True,-6.907737197945986,0.008547542941732517,0.7374921579009105,1000
paper_so,500,0.8,10,1000,96.62704682350159,benchmark,1.0,0.996173241514445,1.0,True,-6.641833194791258,0.006450171256435195,1.003396161055639,1000
paper_so,500,0.9,10,1000,121.83931541442871,NV,0.539,0.5080142294521902,0.5696872833859367,False,-7.778292816165986,0.012650182551470478,-0.14466449019764388,1000
paper_so,500,0.9,10,1000,121.83931541442871,UG,0.931,0.9135852797713628,0.9451160544140889,False,-7.296429324527122,0.011472069980448495,0.33719900144121984,1000
paper_so,500,0.9,10,1000,121.83931541442871,NGS,0.975,0.9633547107321566,0.9830098687065659,True,-7.119994100466305,0.01075089622393444,0.513634225502037,1000
paper_so,500,0.9,10,1000,121.83931541442871,UNGS,0.992,0.9842936654690199,0.995940804181194,True,-6.981884561404297,0.009759940952870177,0.6517437645640444,1000
