Objective,Feasibility,Algorithm,Training Percentage,Data Size,Folds
-2.41836551037876,1.0,Sectioning,40,180,0
-2.4345772739651603,1.0,NGS,40,180,0
-2.4345772739651603,1.0,UNGS,40,180,0
-2.4345772739651603,1.0,NV,40,180,0
-2.4345772739651603,1.0,UG,40,180,0
-2.403650463083161,1.0,Sectioning,50,180,0
-2.41648365791941,1.0,NGS,50,180,0
-2.41648365791941,1.0,UNGS,50,180,0
-2.41648365791941,1.0,NV,50,180,0
-2.41648365791941,1.0,UG,50,180,0
-2.413913945077635,1.0,Sectioning,60,180,0
-2.4140064464969004,1.0,NGS,60,180,0
-2.4140064464969004,1.0,UNGS,60,180,0
-2.4140064464969004,1.0,NV,60,180,0
-2.414006446496901,1.0,UG,60,180,0
-2.413991975693537,1.0,Sectioning,70,180,0
-2.407189382425655,1.0,NGS,70,180,0
-2.407189382425655,1.0,UNGS,70,180,0
-2.407189382425655,1.0,NV,70,180,0
-2.4071893824256554,1.0,UG,70,180,0
-2.3955430662765504,1.0,Sectioning,80,180,0
-2.39272963804432,1.0,NGS,80,180,0
-2.39272963804432,1.0,UNGS,80,180,0
-2.39272963804432,1.0,NV,80,180,0
-2.39272963804432,1.0,UG,80,180,0
-2.387935940649768,1.0,Sectioning,90,180,0
-2.3903574755364905,1.0,NGS,90,180,0
-2.3903574755364905,1.0,UNGS,90,180,0
-2.3903574755364905,1.0,NV,90,180,0
-2.39035747553649,1.0,UG,90,180,0
-2.646317205841348,1.0,CV,100,20,3
-2.645170581137074,1.0,BS,100,20,3
-2.670815864326163,1.0,CV,100,20,5
-2.670815864326163,1.0,BS,100,20,5
-2.667079745194393,1.0,CV,100,20,10
-2.667079745194393,1.0,BS,100,20,10
-2.4850353785924693,1.0,CV,100,40,3
-2.4850353785924693,1.0,BS,100,40,3
-2.4635956007378463,1.0,CV,100,40,5
-2.4635956007378463,1.0,BS,100,40,5
-2.488274046787136,1.0,CV,100,40,10
-2.488274046787136,1.0,BS,100,40,10
-2.449294933380092,1.0,CV,100,60,3
-2.449294933380092,1.0,BS,100,60,3
-2.435436574236024,1.0,CV,100,60,5
-2.435436574236024,1.0,BS,100,60,5
-2.4420712448346884,1.0,CV,100,60,10
-2.4420712448346884,1.0,BS,100,60,10
-2.4122963313838977,1.0,CV,100,80,3
-2.4122963313838977,1.0,BS,100,80,3
-2.4096455040993106,1.0,CV,100,80,5
-2.4096455040993106,1.0,BS,100,80,5
-2.417144815246591,1.0,CV,100,80,10
-2.417144815246591,1.0,BS,100,80,10
-2.403267960017912,1.0,CV,100,120,3
-2.403267960017912,1.0,BS,100,120,3
-2.416540406408116,1.0,CV,100,120,5
-2.416540406408116,1.0,BS,100,120,5
-2.4051854588645245,1.0,CV,100,120,10
-2.4051854588645245,1.0,BS,100,120,10
-2.425883476645024,1.0,CV,100,140,3
-2.425883476645024,1.0,BS,100,140,3
-2.414437246431058,1.0,CV,100,140,5
-2.414437246431058,1.0,BS,100,140,5
-2.4014127934618705,1.0,CV,100,140,10
-2.4014127934618705,1.0,BS,100,140,10
-2.399623488804623,1.0,CV,100,160,3
-2.399623488804623,1.0,BS,100,160,3
-2.389256596271413,1.0,CV,100,160,5
-2.389256596271413,1.0,BS,100,160,5
-2.396264012912732,1.0,CV,100,160,10
-2.396264012912732,1.0,BS,100,160,10
-2.406084410403195,1.0,CV,100,180,3
-2.406084410403195,1.0,BS,100,180,3
-2.4075341729482447,1.0,CV,100,180,5
-2.4075341729482447,1.0,BS,100,180,5
-2.414061499688476,1.0,CV,100,180,10
-2.414061499688476,1.0,BS,100,180,10
-2.4019562011529323,1.0,CV,100,200,3
-2.4019562011529323,1.0,BS,100,200,3
-2.387731389967277,1.0,CV,100,200,5
-2.387731389967277,1.0,BS,100,200,5
-2.395754824995024,1.0,CV,100,200,10
-2.395754824995024,1.0,BS,100,200,10
-2.687602295616592,1.0,Sectioning,10,200,0
-2.6449533743940945,1.0,NGS,10,200,0
-2.6449533743940945,1.0,UNGS,10,200,0
-2.6449533743940945,1.0,NV,10,200,0
-2.6449533743940945,1.0,UG,10,200,0
-2.44708265592317,1.0,Sectioning,20,200,0
-2.481591729492869,1.0,NGS,20,200,0
-2.481591729492869,1.0,UNGS,20,200,0
-2.481591729492869,1.0,NV,20,200,0
-2.481591729492869,1.0,UG,20,200,0
-2.444280630619053,1.0,Sectioning,30,200,0
-2.44013701831796,1.0,NGS,30,200,0
-2.44013701831796,1.0,UNGS,30,200,0
-2.44013701831796,1.0,NV,30,200,0
-2.44013701831796,1.0,UG,30,200,0
-2.426615298148572,1.0,Sectioning,40,200,0
-2.431357148334143,1.0,NGS,40,200,0
-2.431357148334143,1.0,UNGS,40,200,0
-2.431357148334143,1.0,NV,40,200,0
-2.431357148334143,1.0,UG,40,200,0
-2.4204106278807034,1.0,Sectioning,50,200,0
-2.421065308581915,1.0,NGS,50,200,0
-2.421065308581915,1.0,UNGS,50,200,0
-2.421065308581915,1.0,NV,50,200,0
-2.421065308581915,1.0,UG,50,200,0
-2.4179864370297923,1.0,Sectioning,60,200,0
-2.423099691187665,1.0,NGS,60,200,0
-2.423099691187665,1.0,UNGS,60,200,0
-2.423099691187665,1.0,NV,60,200,0
-2.423099691187665,1.0,UG,60,200,0
-2.4243173635324955,1.0,Sectioning,70,200,0
-2.417170107783005,1.0,NGS,70,200,0
-2.417170107783005,1.0,UNGS,70,200,0
-2.417170107783005,1.0,NV,70,200,0
-2.417170107783006,1.0,UG,70,200,0
-2.39575832122973,1.0,Sectioning,80,200,0
-2.395880007338006,1.0,NGS,80,200,0
-2.395880007338006,1.0,UNGS,80,200,0
-2.395880007338006,1.0,NV,80,200,0
-2.3958800073380058,1.0,UG,80,200,0
-2.383480537715216,1.0,Sectioning,90,200,0
-2.3820268702160883,1.0,NGS,90,200,0
-2.3820268702160883,1.0,UNGS,90,200,0
-2.3820268702160883,1.0,NV,90,200,0
-2.3820268702160883,1.0,UG,90,200,0
